Gene,41-1Ti9,E101,E1167,HS,H120,TA054,TA249,TA280,TA447,M114,E1114,MG1655,ROAR8,JJ1886,UTI89,S88
hisM,3.72844327463724,4.31468136680016,4.88241691170909,4.7356066869548,5.01477584187397,4.25425141376863,3.81062894055,3.32010797905865,4.69408284993263,3.76313103415078,4.75667000983773,3.22603383482529,3.39086414517038,2.6677196770566,3.91867460833378,5.19374149967055
hisP,4.4356670300438,4.4444112553636,4.62838643374117,4.90531969994163,4.21639452770342,4.66697059634545,4.16079339498185,4.62517046262846,4.27031111161765,3.74861217419755,4.69449805548591,3.12787897992046,3.69102034215664,3.98917926883184,4.52857475916345,5.79428633324857
hisQ,4.60944207129062,4.11951143053365,4.04268056127145,4.74515884423216,4.10296216585163,4.51449898734788,4.74717905486784,4.06679145205044,4.01063230832469,3.25530342194349,4.42699748835366,4.05483327006713,4.2746884557112,3.7887057252911,4.13620337655245,5.78583259794066
hisS,7.93492546229114,8.63145158559407,8.44514088631486,8.70974767084554,8.18525861930227,8.62496757758051,7.5582273275779,8.22230872630095,8.58752098967141,8.04157012019132,8.69162540610253,7.73305906001893,7.99548748842491,7.70206619312118,7.79300669391455,7.77957682332407
hmp,5.94877804999602,6.11173161985754,5.72499965801774,6.11759023483717,5.59805948226836,5.51126939083908,6.03389367352684,6.21525846893106,5.4530857481485,6.34100114972023,6.09732748359988,7.6052081322678,6.15310959806621,6.02856496143718,6.80581616473525,6.60328436368351
hns,12.7945520724258,13.0718809593029,12.8882230081877,12.9539973809279,13.1022524095076,13.142577806366,12.8956680520564,13.0389633628508,13.8439807214829,13.0763762373762,12.9467827621194,12.8317434665276,13.0744237212462,12.8587383903931,12.7854774877414,12.80711950405
hofB,1.95666592556482,1.99180453972749,2.17025028191153,2.79381623766951,2.36184028373432,1.32273488473346,1.95948869002773,0.948499447135752,1.42970516623321,1.23613619884054,1.37812132837533,3.30361610800477,1.63406878299128,1.76657596960521,1.52016851651593,1.30072552655564
hofC,1.21908931907997,2.39201373799947,2.04019407278757,2.17705398301976,2.00640638661969,1.28697243252045,2.44316516388225,1.69127771808437,2.23270532681926,2.28892991036575,1.85977017229266,1.74817359564466,1.88488514345589,0.796121191602044,1.19627054759815,1.03886957588865
hofM,2.88178195416539,2.27142821513652,2.76222258566411,2.1272750466845,2.64066170186921,2.56560983445835,2.89451238455761,2.31194301506698,2.20537728239941,2.89201272274009,2.33785252309685,2.73560359814095,2.20774075920093,2.01437469787678,2.44287516412491,2.99964792158112
hofQ,0.424927832796037,1.78566403340772,0.660647901408541,0.694653872363273,0.584296896162312,0.435833272222638,1.46807424110564,0.889706125198881,1.15527045619956,1.35283785280888,1.24797470821845,1.49872455689451,0.951638418237627,1.30190552421119,1.74671537204506,1.857367266206
holA,7.15629504185215,6.84917413076507,7.45505490169935,7.43517910194265,6.99098516195265,7.22739680930605,6.76506181314293,6.19342368741445,7.42582065421572,6.61607336725094,6.69434918560566,6.26991549048031,6.29816829626918,6.84278862608787,6.6669254610168,6.63577417508807
holB,5.97718067187775,6.50813725036267,6.46625203796623,6.66768200998073,6.39284419207086,6.45209706045015,5.76576223719873,6.53875038923121,6.37034959276452,6.19213788092651,6.48824649671126,5.44988255947342,5.26512392233285,5.64022240721312,5.50906875329804,5.63843613763977
holC,6.96444204691701,6.83633146450077,6.86812098029639,6.92708224695052,6.6984406803022,7.16606282314091,5.48532176129821,6.65750119730474,6.23563135928545,5.95031232247159,6.93151382505728,6.48229773891287,6.4068418525369,5.95503004105284,5.98552878866908,5.99692495002049
holD,5.83172300288426,6.73037743931134,6.68320414773591,6.88237066919418,6.48844007570595,6.90170240000218,4.94709439181441,5.27760714462177,7.26786653995831,5.55413871980221,6.90845532838374,5.74205499730146,6.01452210651086,5.44454027377467,6.05862561111726,6.36198384782878
holE,6.63796679288278,6.70606003642033,6.48295615188908,6.83045321033317,6.21278982954673,6.31199428464069,6.08463327935711,6.18184568698111,7.24740634936832,6.42912260315712,7.23903763367467,6.82612908255654,6.19997872459524,6.57894619167121,6.30215565989226,6.01487841059463
hpf,9.4373463231914,9.59731016602862,8.96600703115543,8.86990865421402,8.81689577311955,9.2462510701944,9.64891315234588,9.43758457456662,9.15838666618761,9.55741022925746,9.54860156674423,9.56411430403308,9.65955828351399,9.73289821811355,9.55236878448475,9.8132450807166
hprR,4.3622890850648,4.7204435433194,5.32766407232195,5.29902802340146,4.87768667250646,5.73785096717499,4.00017258902153,4.0861613260922,5.20962298200086,4.27622989042268,5.06642167652615,4.09681329332823,4.29053890849452,4.56247966255482,4.17125068287423,4.2136102470311
hprS,4.76576307878687,5.59350257853296,5.48499136496598,5.43352014296617,5.23247322097985,5.78052453973956,4.93338483898072,4.59332143355847,5.9497796266754,4.94572586102039,5.61813847323316,4.06972184657663,4.56369145278619,4.56512019043715,4.83045111532137,4.41836998615168
hpt,6.23601920319563,6.39384591937892,6.94300832863896,6.88305530906157,6.72293031958544,7.16522718563052,5.99008158141357,6.19808110941429,7.25221657296854,6.17168486906507,6.67427627558432,6.35831205017362,7.0102104386774,6.08159344173377,5.42722151714318,5.97751216402567
hrpA,6.55528478366111,6.67294999357307,6.30493151710949,6.2807028216334,6.10890012919832,6.22846850651999,6.29931590534014,5.94081518617014,6.31637727037709,6.38901353200816,6.38601090184834,6.37962552336297,6.08542194686833,6.01193600427547,6.26404920692901,6.23099841641103
hrpB,4.5117269470102,4.42521671621593,4.49088699635441,4.49763363004268,4.4371575188417,4.91307452576206,4.02422107588039,4.10446930018339,5.04018470809855,4.16238009663642,4.12600304710647,4.48630192250652,4.58238673888202,4.60997226474496,4.79422641796392,5.0011255110258
hscA,7.71925878928212,8.02354719855165,7.61215225059867,7.94463078742375,7.65262008992505,7.92545219750479,7.70587759336033,8.0605573877365,7.76915269638983,7.52433967961608,7.79059441094423,7.65851350394071,7.64820035554257,7.03674640798296,7.12257254867297,7.16097579000327
hscB,7.39393671125902,8.10279872232625,8.06212802169407,8.08997598700484,7.78414765635675,8.06786013601844,7.40413489431187,7.40804726280041,8.05423219671378,7.27058885317623,7.86401529716539,6.9934340615339,7.34183143589709,7.32667309772473,7.01782924630329,6.9864677191455
hslJ,6.68612553620013,7.34702794777245,7.25307559786137,7.03843462897592,6.59216976596122,7.26415490374597,5.42603910858184,6.61794249266398,7.0073798104063,5.96782398352541,6.2908237630311,6.0390527679435,5.88968538963846,4.70539546871281,5.61476702445518,5.4726516064534
hslO,7.07406777973061,7.53305513361272,7.51163721137089,8.18621658373907,7.28415095152667,7.78304401309852,6.97032683865647,7.54170064378181,7.65608410060827,6.42818578086832,8.01569473092004,6.96957300474229,6.86575507448132,7.04891771829856,7.40534869096028,6.86973687648276
hslR,5.72842771415196,6.5030480569742,6.49163063994314,7.34680928742679,6.36243411268327,6.63448876543956,6.1326218392254,6.23840439908794,6.54342585892527,5.72419021829602,6.67677014615411,5.72743685569214,6.18257200175626,6.2317778091643,6.24062565971887,6.00269401660679
hslU,8.7048743995105,8.78817390815629,8.01768801696035,9.40057618691584,8.73797005034691,8.38270346706683,8.72835978409328,9.13261991738702,8.87753217343523,8.1817252492487,9.01879846346371,8.89821915737079,8.19162857647938,8.66848911480841,8.99172285909868,8.27353932666993
hslV,7.40797200338592,7.89638070544248,7.15869276893558,8.84936511183914,7.70765059391289,7.56459598492427,6.96987777427488,8.00983617962156,7.8993383856556,7.02175632799374,8.16191408267926,7.00115016090963,6.53058484120011,7.33773067412619,7.1037100407043,7.0391222958077
hspQ,8.52465057236917,8.42960968366001,8.48964469450216,8.72322590320082,8.39384853117639,9.04840167308295,8.35196375719111,8.7144517344989,8.73466078885464,8.6555985509365,8.47733317628797,8.47433620619238,8.27983171811017,7.56642644770422,8.48960670782103,8.32269846445351
hsrA,5.63418073797494,5.50947011034052,5.45219186481214,5.45232544250373,5.22886600211787,5.22033827375601,6.07150908363194,5.34887656466994,5.49695668173131,5.36793828913984,5.73567186279007,5.85191516263933,5.70182128696711,6.46377995366013,6.50779786809129,6.60140694729314
htpG,8.545028137443,7.8289178385655,6.73517033010756,8.83475305573469,7.78688575410516,7.43606661859272,8.67970149105211,8.40231253851701,8.2529666917299,7.79337530207643,8.43059879445955,9.76256764812451,7.56004823290171,8.30002451037093,8.4902309720775,8.05016962382361
htpX,7.14579809961083,7.43788176744965,7.17225667080648,7.39946687017415,7.29507160261288,7.28099639740666,7.22097821759096,7.47254707561865,7.47369027670569,7.70403164789533,7.73291672805056,7.40436295789723,7.0503416100453,7.21429625381137,7.0677841259152,7.15670378061795
hupA,11.7359454197946,12.1091557855556,11.514868351367,11.6144295946746,11.6270992657389,11.9761006823315,11.7486279958372,12.0464205456058,12.0417395729929,11.7071151732965,11.9723070120157,11.7158441953837,12.1762018402052,12.0462393911199,12.3220154487414,12.4303115763336
hupB,11.3963653322689,11.3516572042482,11.1340890662073,11.0891511776165,10.9497042908278,11.3222796283672,11.3154298337039,11.486615015815,11.7905245509222,11.5793623631726,10.8955936454669,11.8223256462443,11.1110250803779,11.0898244096953,11.7174142253397,11.987217028672
hxpA,7.26955317532899,7.25702600893399,7.54794939737283,7.31049684308368,7.51125227750662,7.03786162145328,8.05286747429143,7.40996227391731,7.59680040611572,6.99719225384528,8.29579553750784,8.31526765703126,6.98126373490851,7.89336216460349,8.26150249355498,8.55761534216657
hxpB,6.42247619308535,7.15428637902617,7.22275936251705,7.14051787349228,6.91360349592763,7.13856894331168,5.74217846057254,6.79469732648891,7.03173351070296,6.27021816637457,7.53479393372632,6.59720975519438,6.00044090618789,6.08009771390506,6.456720017931,6.39360622692362
hyaA,5.68102113856581,5.17536369668478,3.40894847702101,2.4074143553148,4.22765156874464,3.1278499131752,3.21446003654954,4.43635681498258,3.4756964310883,3.59982852963199,4.27902452115472,4.82042397170311,5.25025016433128,0.381532209873277,3.71871639612164,4.99955353496513
hyaB,4.9253792374123,4.73803246605791,3.03134790402009,2.43141890695674,4.10934823372877,2.89494353184796,2.89868253296584,4.10604915333387,3.38858531990342,3.32229958491283,4.66690692600973,4.48839576272875,4.72599106498411,1.43264372094526,3.42958851519483,4.40292698942199
hyaC,3.32565685592805,3.37959566373193,2.08626767289037,2.32792001659338,2.60066789187772,2.55926762031767,2.81416632577831,3.47270773331758,1.86902077288909,2.10509059911106,2.29676082418762,3.34677058748723,3.63697762247377,1.28414497081977,2.73243081041564,3.69447564069854
hyaD,2.80446249295968,3.47097977158058,2.62638799834327,1.98816061558509,2.9841790463591,1.96373707618373,2.41607796487749,3.28795869871269,2.06841033036573,1.76410291740123,2.9721302768999,2.89452597419414,2.81880833169504,1.10581696702816,1.90568376051328,3.09623012495062
hyaE,3.57253537301242,3.57738859929432,2.88767092255474,2.10196078786435,3.23104320698758,3.27563872483807,3.12804047683543,3.1443896035268,3.18789786649393,3.06343217386218,3.75486253911438,2.73594554434976,4.29221842598878,0,3.77499602433379,4.65238337137482
hybA,7.08050509046946,6.34160053766094,6.57206268685921,6.43325203118327,6.59788772093752,5.83578414109217,7.45722875300073,7.21482098515384,6.92881467164997,6.66420381534337,6.09538916230332,6.44964461209006,6.54840281468681,6.75597876870195,7.27261800268587,7.50774707261673
hybB,7.23812908275847,6.12851191347044,6.37034276850017,6.33080615274998,6.24167616720584,5.93418299351088,7.21958162419408,6.66939446484093,6.61144149403892,6.90842898872017,5.79940804355687,6.01729374062589,6.13183216650551,6.26939775057443,7.10109173077095,7.13683045211206
hybC,7.24740650808133,6.4428672490573,6.49418895791147,6.66707763676179,6.90675392115875,6.44222265309942,6.96269870627466,7.32175916349411,7.22956657415534,6.88626848972873,6.4487875202919,6.61710952646155,6.88768686317205,6.89584799032081,7.18331644545281,7.28470635422182
hybD,6.87894352681651,6.78795795604674,6.16357208277182,6.71369517754646,6.83935530347865,6.56157479784253,7.03317329921111,6.75847843758612,6.95299914476775,6.57625415087945,6.7252164925756,6.71971358895433,6.43834476982915,6.71451847703719,6.94115722785902,7.17346678417252
hybE,6.31122816956305,6.22384734436696,6.82066428871167,6.26077887744375,6.50728758585332,6.28103159639196,7.08784457759795,6.21468334013887,6.73640964426396,5.9981964745848,6.32781451521566,5.67923134328375,5.68430029947724,5.66894568097764,5.82473660939244,6.12938056755571
hybF,4.51059208260501,4.5749331433941,3.3162972432698,3.96127628715168,3.16373018367027,4.43109786604121,4.94615214162233,3.7069584312734,4.8308272060166,4.28853035126672,3.57665280731522,3.45850644650451,5.35010845918391,3.9870851060671,5.42053102959191,5.98620360869618
hybG,3.78993504061471,4.69516511210403,5.36185517282739,4.94957284850167,5.15491762099262,4.72858082025721,4.24210944573629,3.85372282705726,4.31161770161193,3.84935933229423,4.42254351813661,5.5023383941849,4.16313350350351,4.88602259248342,4.9809187301204,5.55018608473194
hybO,7.75117939131971,7.01629664847509,7.25800039822541,6.88054096349259,7.39127291025573,6.74314873136319,7.72073237900979,7.61038225199695,7.54929058109523,6.94435849073467,6.95205041826565,7.11992634718076,7.09880047046731,8.0247797970032,8.2155169328852,8.40853773245159
hycA,3.2697687926033,3.05668877373574,2.7181979434072,0,1.30648561344234,2.78452526021342,3.10266937089241,2.76663616670625,2.01758338999375,2.82792179952612,2.37786157771986,0,3.4106418896242,1.67792233541476,3.85313412795894,3.26192857896907
hycB,3.6162063187806,3.0884637266551,2.9072075837384,2.0773409154962,2.34434148260978,2.55512302247495,3.38744482651457,3.66519624239624,2.92819067538366,3.60044054506873,3.59584610957866,0,2.96125842871424,1.91362913663971,4.38445222450992,4.51678981300374
hycC,2.0216571322833,1.91715749480289,1.97655246139201,1.48432431968297,1.80068828036153,1.51960442939395,1.6385857232165,2.34806330846872,1.94202600216654,1.30012457810922,2.30541423035348,0.694442903210402,2.03065474908951,1.20030882900687,2.70984922284075,3.19348747880274
hycD,3.18057247497377,1.16533950648425,2.16601307646774,2.25597638337089,1.35196527450705,1.80735833300813,2.68547473895936,2.13302515243489,2.34067612612527,1.96042431703511,2.30313893289829,0.384731607166693,2.89196568437667,2.11589087006523,2.59556640553979,3.26192857896907
hycE,3.31611962065795,2.51123096097443,3.34635355482953,2.05198774428927,2.35428554129606,2.33703881749021,3.26021154843994,3.45267051709392,2.0271935601926,2.93374469783758,2.6287941890535,1.84073546788686,2.93196685377719,2.32310809113459,3.82518326149827,3.90005807681633
hycF,3.67452276426461,3.10663618608673,2.62612195846619,1.77385404268777,2.11608441909934,2.90408495406549,3.06604580082507,3.88421715719007,2.69265918609677,3.51811755477564,3.37506098467055,1.02864726999761,3.27284446618361,2.59546251411748,3.79445863187699,3.58090560485319
hycG,2.67621851351368,2.60503764955032,2.49966565375253,1.7141515186961,2.36070576600529,2.11479516209463,2.91389223064617,3.09868979212025,2.94960554256287,2.48214984111483,3.04610962583754,1.61029834400795,2.97489514282636,2.03123820968768,3.33675727758555,2.97877440598124
hycH,3.13325360862405,2.29626165760935,2.29883691467524,2.69045409425295,2.34262851312952,2.36455062606639,2.9060286152446,2.25183914853227,2.46274513641985,2.97407089580634,2.67654923161686,1.61411653697215,2.20473583559528,2.35643485446504,2.95174355771434,3.28483056328855
hycI,5.75994865173009,5.00954013965653,5.5459249947563,5.28997516883288,4.94804329906885,5.12868930557132,6.222743726309,5.35673411013883,5.15593245449325,5.61092103975633,6.31734357303369,5.64033289891419,4.73417220317152,5.10613393301087,5.71912353667365,5.56549042128348
hydN,2.76595980975347,2.73444138727168,1.55324807735258,1.82692885966777,1.19484985233551,3.04758350343313,1.77189457403492,3.42300685517833,2.44533763437348,2.26166336579239,3.21165678375005,1.48121614271206,3.08505253358318,1.54829344718278,4.01264554579287,4.0033438704823
hyi,1.22177351899412,2.65785353128706,1.1407385082005,1.42812159524692,2.2882341015814,1.40496018855625,1.15757518585094,0.413307454939412,0.68195849575531,1.32866390060971,6.05566187881512,0.857381688762876,0.874967710990547,1.20658750155316,1.22219769531119,1.54395483501724
hypA,5.36145893231654,4.06217787123555,4.71917010928685,3.08516591328261,4.42195575596407,3.57693913675867,5.61868784787605,5.40776764188539,5.20677866611539,5.10033521438982,3.38856944515984,1.771289647525,4.64383992458391,5.24863104832337,6.67337680448347,6.04470865675273
hypB,7.44874592945417,6.59097007592736,6.77521072390589,6.39707421755341,6.68488114393893,6.03821120059904,7.59572885203692,7.03246009549575,7.15474124582256,7.05049287866787,5.93789468233979,4.8305773863293,7.07960247565273,7.88115841557972,8.03669679997354,8.46057755395393
hypC,7.022886708153,5.97598773086589,6.31971072066652,5.68744498479437,6.15108505804717,5.28824962175647,7.41088531717069,6.02687876909521,6.04919819502387,6.14336376614746,5.23027137751635,4.29418844672409,6.6278870634394,8.05820521676969,7.94825473966416,7.99901481805156
hypD,5.94285267968109,5.32549112701969,5.63058523206946,5.2059817659799,5.33713174375871,5.17376858674475,6.03956382730855,5.12929194573473,5.74325376396288,4.73338789920842,5.34027870194166,3.43796696540918,5.53407299689712,6.44370355741369,6.69820592290641,7.11881402966081
hypE,5.79485370896048,5.72389951312017,5.57107222144661,5.7624242987686,5.50657920975891,5.13747877167923,6.02020909253501,5.25637931122811,6.09050121961679,5.32296484917814,5.71380898979942,4.41159050596989,5.38196920808707,5.92222764868107,6.31373141332381,6.58089080371992
hypF,4.45405519279044,3.76988737291818,3.99637525061088,4.09881591839309,4.08055206415114,4.20257368321737,4.37770796163385,3.80581129845153,4.218529153791,4.19321451369919,4.06537235834288,3.14381837327923,3.89524009089365,4.89325193958757,5.37333131983659,5.38358027875852
hyuA,0.923184524781776,1.40987779131275,1.88829851035987,1.17559369893112,1.66799123818917,1.30868231108135,1.345355843091,1.19537467646052,1.23580868653976,1.31212428183889,1.37812132837533,1.80854456961236,0.963902551791734,1.54477103475489,2.11421128055452,1.78207819956574
iaaA,4.23185754987722,5.10956093930675,4.68450117917961,5.7894967644497,5.14133147848866,5.46086116964973,5.34342022934586,4.97912746766096,5.03711894299806,4.60532042855538,5.47293664939039,5.88687950582484,4.65918569723487,4.41541806820818,5.20275723074581,5.44366746643075
iadA,6.56837459714136,6.46776630768763,6.7495404258906,6.75028706010904,6.25538006520899,6.37772522769106,6.34563804452258,6.56061941266896,6.48626853494709,7.04359924906393,6.57005116338115,6.58353228054968,6.57271011091489,6.56767112688944,7.13195746076821,5.95674908410282
iap,5.22889800792451,5.00896080771076,4.74251863658636,4.35406071645907,4.7686880141683,5.4298307647575,4.32488094630717,3.96731757357975,5.96499692476102,4.07373300454277,4.98876947861033,3.50205499903999,4.23202357175434,4.08166188238857,4.68349871541712,4.27305918730677
ibaG,6.11013027468423,7.26525757843613,7.25349933569163,7.46093567548349,6.96678100194009,7.63233723326544,6.50942605461474,6.68858181229198,7.60020084071225,6.27976867972437,7.13509661319085,6.49025807926501,6.24010016999698,5.99392973229756,6.11616515825709,6.18342647640929
ibpA,6.69014601285872,6.06650421729792,5.29070266885106,7.59031376683092,6.39425847149243,6.51838705331949,6.23183921221133,7.06398084308766,6.59799071891109,5.49987044921792,6.68802257501657,6.8650603886845,5.78134307866829,6.9415392309109,6.17596356849722,6.62925031107742
ibpB,2.66805007648444,5.28586055565278,3.21154767758463,5.81064104834699,3.97956637074013,4.15305846003619,4.02699488337305,3.86249615515127,4.76917596557879,3.28683689783898,5.30102828173257,6.01639045629772,3.86795517902577,6.87664775993569,5.1942302420017,4.96993553509641
icd,11.824879897603,11.136667903383,11.046775370067,10.9071554324855,11.1091113352983,10.916837772733,11.3054466359875,11.2759263234639,10.6466194452391,11.451937494344,9.56468906319357,10.7454392357349,11.451052141558,10.1925257440398,10.8547692857896,11.0973030827204
iclR,6.53887822942963,5.95374612080767,6.23305772473208,6.21448598975492,6.04895622073654,6.2422280188901,6.45210717009395,6.33397426176332,6.42297701240522,6.4798446631073,5.92965613105814,6.16700090043223,6.59505896212649,5.97731006062171,5.76276942387046,5.82318762407144
idi,5.4805799928076,5.58417766338887,5.13368707276287,4.51965730126552,5.4989834509402,5.6260926820255,4.37118500213323,5.43758689274601,4.77351626741987,5.88710121810927,5.7411539750933,6.78870063790941,5.38532706845588,5.1246458842081,6.18722892348768,6.32427863987428
igaA,5.93481199752384,6.46246169832232,6.6943890949732,6.8197203266491,6.26392287901524,6.85005984788099,5.85131264726592,6.5141928585617,6.66166117868176,5.91950421040874,6.66249017034054,5.52198409071268,5.79765477347197,5.92572766896355,5.91069210588699,6.00785118034347
ihfA,9.14908589399157,9.83662294300511,9.4890389553627,9.34894714779213,9.62348077954858,10.0729077681696,9.49550269359287,9.76570877264508,10.0802027805177,9.36652091335621,9.73564661222613,9.40069178382462,9.14410625455587,9.29389804315533,9.76887118987369,10.2917384318626
ihfB,10.1416504567613,10.4201678421231,10.4143979000126,10.2549183290907,10.1721976588933,10.7062281208951,10.2125757691835,9.98705036716388,10.70863719748,10.8061711795079,10.7755376138404,10.4077496158479,10.0018060526479,10.0777285668028,10.049081307464,10.2394385548864
ileS,8.52105207948228,8.93579316001763,8.66772918724282,8.72087692142544,8.54321247651997,8.74811823990224,8.28476088682881,8.62924150607506,8.78074554719599,8.73346507825028,8.89504636864474,8.68364608565281,8.90907100979255,8.44683590718799,8.73728471245121,8.76639995405472
ilvB,4.57292819702374,5.63834799058193,5.05998028325297,4.66818658299097,4.7692189337476,6.11982965614687,4.56369919499429,4.99218983335918,5.51735904761784,4.54772044917829,4.77656245152852,5.80944796320419,4.86343210024976,3.7267103549317,4.46193130577146,4.77032690988276
ilvC,8.39693186229833,8.69557426902817,6.24586835803389,6.01111591463289,7.24462368489202,7.20790529897967,10.5858907919604,9.01584528231141,6.41261575823203,7.98224353531368,7.13612381665646,6.18544270247262,7.88150435006819,8.42672391649807,9.22629943213648,9.34024445054774
ilvD,5.94055061370768,7.62847646150324,6.00843632357675,6.18372116612095,6.3017980837586,6.41859028220993,6.47971955273322,5.99737679265091,5.89156422301362,5.98417806300654,6.7903056818613,5.45728091257668,5.91849067660908,5.41084821852322,5.96474445657452,5.90833217289936
ilvE,6.62813537621578,8.12753663851708,6.0922722261178,6.35650515172995,6.65836232952099,6.71533576105849,7.13882966759509,7.18388480164822,6.23647647559024,6.70098771353689,7.11157600040263,6.01715319608036,6.86026506643778,6.06710402433433,6.30203783767047,6.55098503355132
ilvH,3.89599373283827,4.5448094625279,4.54592676211755,4.39582095425156,3.69940745592499,4.16190206293816,3.38106571647578,3.33419120393767,3.63836681330771,4.39573689044059,4.55622579920689,4.35859005185605,3.92166060271754,4.40457311688133,4.06238973681313,4.43491773103285
ilvI,3.13251759669499,4.02240886316107,3.41057805618132,3.51142273707448,3.57501625136768,4.28830881017987,3.3031199830045,3.44930857247635,4.12264340033267,4.18843260138337,4.24826740372577,4.18499082990356,3.49266537984116,4.29687856829314,4.51828219833657,4.54487709008096
ilvM,5.53875682225764,7.09926927787754,5.70793539385652,5.43639019043611,5.87245242896637,5.69704566951542,6.06225058809563,6.17219984725766,5.11776891510551,5.72440528557459,6.44383195877806,1.65045122672388,6.20397058648191,5.10272679175587,5.45371882076443,5.20384410364043
ilvN,5.47330983152405,5.95778570258262,4.22647280398057,4.19437520311933,4.11888268716657,6.13871194668876,5.39701041370516,5.40851544319734,5.50763813114143,4.81995716068295,4.55410301881964,6.0234153706771,5.07169959907899,4.8103698494288,5.89906173511437,6.21703906662583
ilvY,5.43081932018146,5.60292153740424,5.52546417974664,5.19048865925271,4.92692161019109,5.00011561155682,5.2417880575836,5.6629646747237,5.48872325792441,5.58882355010339,5.43130844326108,6.37224476581852,5.01654590237418,5.93042479548607,5.78970951384828,5.8808983055313
inaA,4.80706892405353,4.92045447340916,2.79504704814208,3.21190107078226,3.65433027724056,4.82239426394089,3.90139004990365,4.06975568708656,4.90976258984696,3.9896262565174,4.23848193792227,3.13881744621571,3.08156973718788,7.41476667474998,8.3643362192849,8.44537216594443
infB,10.0892690654179,9.85338669229809,10.0992805453595,10.0741926217063,10.1379665471292,10.0386128984911,10.0975226049056,10.0775341948712,9.82955291273245,10.030639641458,9.56603601316586,9.70462877353933,10.2444756962994,9.76784589637491,9.76525685412957,9.7182409049614
infC,11.7200068024865,11.5343521594215,11.8880090914986,11.8990915158741,11.8235140542587,11.7940004093323,11.6657447261019,11.6246785339488,11.9259902619099,11.7483564654335,11.8052226885051,11.4556717190064,11.5820882434031,11.649883312001,11.5622017674249,11.5868530956133
iprA,1.7885578921352,1.07329461294192,1.08765648481123,1.13641201198024,1.29542528835859,1.34434875686719,1.60572167477018,0,1.47682920487025,0.956932657995264,1.25250970657917,0,0.603335239443215,2.08990523400024,2.14287057880272,1.75945335547029
iraP,7.34720385043534,7.445928482538,7.13850252107846,4.99662128368081,7.34191503571983,7.5233908377386,6.58685140535377,6.430598016052,7.55919821804788,6.33773175238228,6.92001826508509,7.31547606524456,6.63034451051625,7.26819902680044,7.72385543217611,7.80378102636446
iscA,7.66649373180222,7.72755791488447,7.47564677553152,7.85877228524024,7.68783972011606,8.28966079639074,7.7771022383445,7.81057129147294,7.77166299936349,7.76474346311146,7.66407290066201,8.31429088766182,8.06067905223345,8.01816550630353,8.10422006363764,8.26247761889269
iscR,7.2411123413744,8.00154945648621,7.64408878458431,7.42422320540366,7.29802979983532,8.03671131535929,6.69570073572197,7.44857839021905,7.99152960145002,7.1760374365872,8.08061540028532,7.88898162331508,7.27932021289728,6.79630380480198,6.81652492549816,6.75241482997836
iscS,8.96387856568762,9.26817465491649,8.90300304393114,8.87528263007807,8.92331820309521,9.11318419960287,8.73877226768453,8.89223365042078,9.04371176968585,9.04056742861924,9.14758400471088,9.04933674597299,9.07248102078883,8.98672700589051,8.66423791762404,8.82325598128533
iscU,8.61415092060202,9.10789296128865,8.320719136982,8.80444476381303,8.6469606247827,8.96136842301718,9.07900340681091,9.18197046851877,8.43039074180284,8.74507182981072,8.59316234103218,9.05218395341403,9.20142319496336,8.84444772799624,9.09103228863487,9.2059121953069
iscX,7.69802548545512,7.22448008194093,7.50377417978673,6.38884752429702,7.50630193261605,8.05048113470162,8.19484611290124,6.74735447156556,7.67468683234727,8.12465978058589,6.77786027186834,7.15185548076224,6.70269864574373,6.11122569234985,5.88194303152933,6.33898628729152
ispA,7.53612531720468,7.93542741431917,8.06678557994368,7.95203084273158,7.72288651797524,8.02718643033237,6.50261543677269,7.19472972751012,7.9505435255268,7.05863906859963,7.91369367711472,7.32631669986472,6.72482535366691,6.64791083655321,6.65173474373855,6.8332579393014
ispB,7.70199708402506,7.74814042239453,8.02274655102616,8.13805805226484,7.89727458767596,7.94255622229277,7.3353980992298,7.77291287342346,7.6644803924179,7.44731608612232,7.98944065204604,7.90225594991544,7.51431694978096,7.91778029644567,8.18880934297909,8.17487412614795
ispD,7.8466737135763,7.89624595122142,7.99082567888694,7.75950942159317,7.62864829709197,7.77281065486807,7.06091561309931,7.48966327642639,8.24226312519358,7.36787245988754,8.1533143422934,6.71136573802305,7.14262451336124,7.26533590240687,7.1025040748173,7.12503073398576
ispE,6.75328888350079,7.14115205532975,7.36877777243365,7.40444873524809,7.13887319701607,7.61974777653293,6.84697287727184,7.10585683348531,8.20602642201892,6.880669277803,6.81854295484677,6.41339658433664,6.56876899213324,6.62655280295465,6.24344112087132,7.07012187933355
ispF,7.10123282509082,6.71197293327694,6.92102412918447,6.77303187987683,6.71572918332612,7.01942172146422,6.80619325110515,6.91246604389728,7.2707257788501,6.46732065926844,7.02572803084309,6.25844185388038,6.9647220025118,6.58111490498103,6.52619475128115,6.6644700203748
ispG,8.10206740728439,8.20617820903419,8.33553812434014,8.4297189131948,8.02457848770029,8.50460505371119,8.13728861283564,8.16132700007903,8.54055456707264,8.4001505130522,8.74607511815094,8.21391964693442,8.0538999158433,7.93883716925077,8.23503328942541,8.22762609525894
