ID,genotype,expression,hmdist,muteffect,shape,intercept,fitness
1,1_1_1_0_0_0_0_1_1_1,0.5810822876870646,6,-0.048879295666735365,"4,0,6",0.3,0.7067576013809451
1,1_1_1_0_0_0_1_0_0_0,0.44564223423803007,6,-0.005083019586573129,"4,0,6",0.3,0.611949563966621
1,1_1_1_0_0_0_1_0_0_1,0.37097462808269177,5,0.037640513352914885,"7,0,3",0.3,0.5596822396578842
1,1_1_1_0_0_0_1_0_1_0,0.388144853104095,7,0.04375116067942167,"6,0,4",0.3,0.5717013971728665
1,1_1_1_0_0_0_1_0_1_1,0.31347724694875684,6,0.08647469361890955,"8,0,2",0.3,0.5194340728641298
1,1_1_1_0_0_0_1_1_0_0,0.4438664538135816,7,0.03783374491356585,"8,0,2",0.3,0.610706517669507
1,1_1_1_0_0_0_1_1_0_1,0.3755096684393093,6,0.04689734528972462,"7,0,3",0.3,0.5628567679075165
1,1_1_1_0_0_0_1_1_1_0,0.4613515492355122,8,0.006971240600891687,"4,0,6",0.3,0.6229460844648584
1,1_1_1_0_0_0_1_1_1_1,0.3929947638612399,7,0.016034840977050484,"5,0,5",0.3,0.5750963347028679
1,1_1_1_0_0_1_0_0_0_0,0.27620196858345053,4,0.10113427951746592,"8,0,2",0.3,0.4933413780084154
1,1_1_1_0_0_1_0_0_0_1,0.47502427554593846,3,0.04214978897122589,"7,0,3",0.3,0.6325169928821569
1,1_1_1_0_0_1_0_0_1_0,0.5368305653622107,5,-0.03731612260201723,"4,0,6",0.3,0.6757813957535475
1,1_1_1_0_0_1_0_0_1_1,0.7356528723246987,4,-0.0963006131482572,"4,0,6",0.3,0.814957010627289
1,1_1_1_0_0_1_0_1_0_0,0.6448995976171285,5,-0.07469784180630851,"4,0,6",0.3,0.7514297183319898
1,1_1_1_0_0_1_0_1_0_1,0.7870008220268356,4,-0.1295231229155696,"3,0,7",0.3,0.8509005754187848
1,1_1_1_0_0_1_0_1_1_0,0.5704530566641054,6,-0.029757823239145914,"4,0,6",0.3,0.6993171396648737
1,1_1_1_0_0_1_0_1_1_1,0.7125542810738129,5,-0.08458310434840745,"5,0,5",0.3,0.798787996751669
1,1_1_1_0_0_1_1_0_0_0,0.3321295771218663,5,0.05618802807621669,"6,0,4",0.3,0.5324907039853064
1,1_1_1_0_0_1_1_0_0_1,0.5730292365968809,4,-0.054478071630486166,"3,0,7",0.3,0.7011204656178166
1,1_1_1_0_0_1_1_0_1_0,0.27889282257816994,6,0.10095681445303042,"8,0,2",0.3,0.4952249758047189
1,1_1_1_0_0_1_1_0_1_1,0.5197924820531844,5,-0.0097092852536723,"5,0,5",0.3,0.663854737437229
1,1_1_1_0_0_1_1_1_0_0,0.46412471171378356,6,-0.004992719271005539,"5,0,5",0.3,0.6248872981996485
1,1_1_1_0_0_1_1_1_0_1,0.4598207705615873,5,0.026422315221446585,"7,0,3",0.3,0.6218745393931111
1,1_1_1_0_0_1_1_1_1_0,0.48587043372595273,7,-0.03992061747286065,"3,0,7",0.3,0.6401093036081669
1,1_1_1_0_0_1_1_1_1_1,0.4815664925737565,6,-0.008505582980408436,"6,0,4",0.3,0.6370965448016295
1,1_1_1_0_1_0_0_0_0_0,0.3878678943913589,4,0.06309842744117558,"8,0,2",0.3,0.5715075260739512
1,1_1_1_0_1_0_0_0_0_1,0.43114709920358535,3,0.036656657535553416,"6,0,4",0.3,0.6018029694425098
1,1_1_1_0_1_0_0_0_1_0,0.46027601528482465,5,0.01947620647816207,"5,0,5",0.3,0.6221932106993773
1,1_1_1_0_1_0_0_0_1_1,0.5035552200970511,4,-0.006965563427460064,"3,0,7",0.3,0.6524886540679358
1,1_1_1_0_1_0_0_1_0_0,0.5991900933480029,5,-0.03759051409157654,"3,0,7",0.3,0.719433065343602
1,1_1_1_0_1_0_0_1_0_1,0.5889384978405441,4,-0.03695482998255901,"5,0,5",0.3,0.7122569484883808
1,1_1_1_0_1_0_0_1_1_0,0.4200691181613598,6,0.034997523948325684,"5,0,5",0.3,0.5940483827129518
1,1_1_1_0_1_0_0_1_1_1,0.409817522653901,5,0.0356332080573432,"6,0,4",0.3,0.5868722658577307
1,1_1_1_0_1_0_1_0_0_0,0.5968088216521601,5,-0.0586140312839447,"3,0,7",0.3,0.7177661751565121
1,1_1_1_0_1_0_1_0_0_1,0.5221412154968219,4,-0.0158904983444568,"4,0,6",0.3,0.6654988508477753
1,1_1_1_0_1_0_1_0_1_0,0.4784599140394681,6,-0.007544147759867464,"3,0,7",0.3,0.6349219398276276
1,1_1_1_0_1_0_1_0_1_1,0.4037923078841298,5,0.035179385179620576,"6,0,4",0.3,0.5826546155188908
1,1_1_1_0_1_0_1_1_0_0,0.5495571919523046,6,-0.023748921086508452,"5,0,5",0.3,0.6846900343666131
1,1_1_1_0_1_0_1_1_0_1,0.48120040657803215,5,-0.014685320710349526,"5,0,5",0.3,0.6368402846046225
1,1_1_1_0_1_0_1_1_1_0,0.4192114356199001,7,0.016864409716972017,"6,0,4",0.3,0.59344800493393
1,1_1_1_0_1_0_1_1_1_1,0.35085465024562784,6,0.025928010093130765,"7,0,3",0.3,0.5455982551719395
1,1_1_1_0_1_1_0_0_0_0,0.4953332202853871,3,-0.02379349759315031,"6,0,4",0.3,0.646733254199771
1,1_1_1_0_1_1_0_0_0_1,0.694155527247875,2,-0.08277798813939023,"5,0,5",0.3,0.7859088690735124
1,1_1_1_0_1_1_0_0_1_0,0.5610405425267656,4,-0.06251381092665079,"3,0,7",0.3,0.6927283797687359
1,1_1_1_0_1_1_0_0_1_1,0.7598628494892536,3,-0.12149830147289092,"3,0,7",0.3,0.8319039946424776
1,1_1_1_0_1_1_0_1_0_0,0.5860492972585252,4,-0.0511213148558224,"5,0,5",0.3,0.7102345080809676
1,1_1_1_0_1_1_0_1_0_1,0.7281505216682325,3,-0.10594659596508368,"4,0,6",0.3,0.8097053651677626
1,1_1_1_0_1_1_0_1_1_0,0.4002275234197948,5,0.026368630813592774,"6,0,4",0.3,0.5801592663938564
1,1_1_1_0_1_1_0_1_1_1,0.542328747829502,4,-0.028456650295668386,"6,0,4",0.3,0.6796301234806514
1,1_1_1_0_1_1_1_0_0_0,0.2904659452652383,4,0.11421502332498336,"9,0,1",0.3,0.5033261616856668
1,1_1_1_0_1_1_1_0_0_1,0.5313656047402527,3,0.003548923618280642,"5,0,5",0.3,0.6719559233181769
1,1_1_1_0_1_1_1_0_1_0,0.1763776642427847,5,0.16121951295987985,"9,0,1",0.3,0.42346436496994927
1,1_1_1_0_1_1_1_0_1_1,0.41727732371779935,4,0.050553413253176874,"7,0,3",0.3,0.5920941266024595
1,1_1_1_0_1_1_1_1_0_0,0.37698523058174827,5,0.04498262167505867,"6,0,4",0.3,0.5638896614072237
1,1_1_1_0_1_1_1_1_0_1,0.37268128942955203,4,0.07639765616751082,"8,0,2",0.3,0.5608769026006863
1,1_1_1_0_1_1_1_1_1_0,0.2509001008395825,6,0.08153055858935808,"7,0,3",0.3,0.4756300705877077
1,1_1_1_0_1_1_1_1_1_1,0.24659615968738627,5,0.11294559308181025,"9,0,1",0.3,0.4726173117811704
1,1_1_1_1_0_0_0_0_0_0,0.2760156889952202,4,0.12130740667415667,"7,0,3",0.3,0.49321098229665417
1,1_1_1_1_0_0_0_0_0_1,0.4194477645367423,3,0.060572780074301946,"5,0,5",0.3,0.5936134351757196
1,1_1_1_1_0_0_0_0_1_0,0.5027570047904805,5,0.00206267505405886,"6,0,4",0.3,0.6519299033533363
1,1_1_1_1_0_0_0_0_1_1,0.6461890803320025,4,-0.05867195154579576,"4,0,6",0.3,0.7523323562324017
1,1_1_1_1_0_0_0_1_0_0,0.6868862685112728,5,-0.09360654119676132,"1,0,9",0.3,0.7808203879578909
1,1_1_1_1_0_0_0_1_0_1,0.7767875437331097,4,-0.12726371378197637,"1,0,9",0.3,0.8437512806131766
1,1_1_1_1_0_0_0_1_1_0,0.5785524465747499,6,-0.029460852130213554,"4,0,6",0.3,0.7049867126023249
1,1_1_1_1_0_0_0_1_1_1,0.6684537217965868,5,-0.06311802471542868,"2,0,8",0.3,0.7679176052576107
1,1_1_1_1_0_0_1_0_0_0,0.5799574101747048,5,-0.03935056957537573,"3,0,7",0.3,0.7059701871222933
1,1_1_1_1_0_0_1_0_0_1,0.605442674748662,4,-0.03091989333012004,"2,0,8",0.3,0.7238098723240634
1,1_1_1_1_0_0_1_0_1_0,0.5493409557073617,6,-0.00928066133508853,"4,0,6",0.3,0.6845386689951531
1,1_1_1_1_0_0_1_0_1_1,0.574826220281319,5,-8.499850898330385e-4,"6,0,4",0.3,0.7023783541969233
1,1_1_1_1_0_0_1_1_0_0,0.4997484582491251,6,0.03784549264769959,"7,0,3",0.3,0.6498239207743876
1,1_1_1_1_0_0_1_1_0_1,0.5315445436041483,5,0.012616236329626006,"5,0,5",0.3,0.6720811805229038
1,1_1_1_1_0_0_1_1_1_0,0.5441144803376478,7,-0.011781283690682303,"6,0,4",0.3,0.6808801362363535
1,1_1_1_1_0_0_1_1_1_1,0.5759105656926709,6,-0.037010540008755755,"3,0,7",0.3,0.7031373959848696
1,1_1_1_1_0_1_0_0_0_0,0.29973459414124387,3,0.11708457245058013,"6,0,4",0.3,0.5098142158988707
1,1_1_1_1_0_1_0_0_0_1,0.5882660601998018,2,0.012610382139783832,"5,0,5",0.3,0.7117862421398612
1,1_1_1_1_0_1_0_0_1_0,0.5310295677288718,4,-0.006401371779976045,"4,0,6",0.3,0.6717206974102102
1,1_1_1_1_0_1_0_0_1_1,0.8195610337874296,3,-0.11087556209077233,"2,0,8",0.3,0.8736927236512007
1,1_1_1_1_0_1_0_1_0_0,0.5899990516737904,4,-0.024468251150257782,"4,0,6",0.3,0.7129993361716532
1,1_1_1_1_0_1_0_1_0_1,0.8218094351795678,3,-0.12478323202407554,"1,0,9",0.3,0.8752666046256974
1,1_1_1_1_0_1_0_1_1_0,0.48621888752963527,5,0.035436225305831445,"7,0,3",0.3,0.6403532212707447
1,1_1_1_1_0_1_0_1_1_1,0.7180292710354124,4,-0.06487875556798589,"3,0,7",0.3,0.8026204897247886
1,1_1_1_1_0_1_1_0_0_0,0.4692219856510561,4,0.022522419922525135,"5,0,5",0.3,0.6284553899557392
1,1_1_1_1_0_1_1_0_0_1,0.7998308042221407,3,-0.13363337954873414,"2,0,8",0.3,0.8598815629554983
1,1_1_1_1_0_1_1_0_1_0,0.43021615048542255,5,0.05850738502004717,"7,0,3",0.3,0.6011513053397958
1,1_1_1_1_0_1_1_0_1_1,0.760824969056507,4,-0.09764841445121192,"3,0,7",0.3,0.8325774783395548
1,1_1_1_1_0_1_1_1_0_0,0.522783948741842,5,-0.004379029701760628,"4,0,6",0.3,0.6659487641192894
1,1_1_1_1_0_1_1_1_0_1,0.6081891666857157,4,-0.018453694973864697,"4,0,6",0.3,0.725732416680001
1,1_1_1_1_0_1_1_1_1_0,0.5587605901320739,6,-0.04809074918290733,"2,0,8",0.3,0.6911324130924517
1,1_1_1_1_0_1_1_1_1_1,0.6441658080759478,5,-0.062165414455011725,"3,0,7",0.3,0.7509160656531635
1,1_1_1_1_1_0_0_0_0_0,0.55667498409318406,3,-0.005370781125470331,"5,0,5",0.3,0.6896724888652288
1,1_1_1_1_1_0_0_0_0_1,0.700107059634706,2,-0.06610540772532476,"4,0,6",0.3,0.7900749417442942
1,1_1_1_1_1_0_0_0_1_0,0.5884950253510626,4,-0.024885423959585463,"4,0,6",0.3,0.7119465177457438
1,1_1_1_1_1_0_0_0_1_1,0.7319271008925846,3,-0.08562005055944012,"1,0,9",0.3,0.8123489706248093
1,1_1_1_1_1_0_0_1_0_0,0.679206248753355,4,-0.06932097689174956,"2,0,8",0.3,0.7754443741273485
1,1_1_1_1_1_0_0_1_0_1,0.7691075239751919,3,-0.10297814947696465,"2,0,8",0.3,0.8383752667826343
1,1_1_1_1_1_0_0_1_1_0,0.4594971939311247,5,0.02737463927705089,"6,0,4",0.3,0.6216480357517873
1,1_1_1_1_1_0_0_1_1_1,0.5493984691529613,4,-0.006282533308163851,"5,0,5",0.3,0.6845789284070729
1,1_1_1_1_1_0_1_0_0_0,0.7936912727737151,4,-0.1230180416330979,"2,0,8",0.3,0.8555838909416005
1,1_1_1_1_1_0_1_0_0_1,0.8191765373476725,3,-0.11458736538784253,"1,0,9",0.3,0.8734235761433706
1,1_1_1_1_1_0_1_0_1_0,0.702223291827615,5,-0.09071243013472828,"3,0,7",0.3,0.7915563042793304
1,1_1_1_1_1_0_1_0_1_1,0.7277085564015722,4,-0.08228175388947259,"3,0,7",0.3,0.8093959894811005
1,1_1_1_1_1_0_1_1_0_0,0.6576487087773863,5,-0.051414185669188664,"3,0,7",0.3,0.7603540961441704
1,1_1_1_1_1_0_1_1_0_1,0.6894447941324097,4,-0.0766434419872624,"2,0,8",0.3,0.7826113558926867
1,1_1_1_1_1_0_1_1_1_0,0.5541838791115739,6,-0.029565126891415848,"4,0,6",0.3,0.6879287153781017
1,1_1_1_1_1_0_1_1_1_1,0.5859799644665973,5,-0.05479438320948972,"2,0,8",0.3,0.7101859751266181
1,1_1_1_1_1_1_0_0_0_0,0.5814331210280606,2,-0.037979665020386535,"4,0,6",0.3,0.7070031847196423
1,1_1_1_1_1_1_0_0_0_1,0.8699645870866187,1,-0.14245385533118318,"2,0,8",0.3,0.908975210960633
1,1_1_1_1_1_1_0_0_1_0,0.617806820078307,3,-0.0617355204649604,"2,0,8",0.3,0.7324647740548149
1,1_1_1_1_1_1_0_0_1_1,0.9063382861368648,2,-0.16620971077575666,"1,0,9",0.3,0.9344368002958054
1,1_1_1_1_1_1_0_1_0_0,0.5833582637047258,3,-0.028568736516586073,"5,0,5",0.3,0.708350784593308
1,1_1_1_1_1_1_0_1_0_1,0.8151686472105031,2,-0.12888371739040366,"3,0,7",0.3,0.8706180530473522
1,1_1_1_1_1_1_0_1_1_0,0.36820286667486296,4,0.06388566704175623,"8,0,2",0.3,0.557742006672404
1,1_1_1_1_1_1_0_1_1_1,0.6000132501806402,3,-0.03642931383206138,"4,0,6",0.3,0.7200092751264482
1,1_1_1_1_1_1_1_0_0_0,0.49012562897930834,3,0.05041295481094115,"4,0,6",0.3,0.6430879402855159
1,1_1_1_1_1_1_1_0_0_1,0.8207344475503927,2,-0.10574284466031779,"2,0,8",0.3,0.874514113285275
1,1_1_1_1_1_1_1_0_1_0,0.3902682673349176,4,0.08863362316654588,"7,0,3",0.3,0.5731877871344423
1,1_1_1_1_1_1_1_0_1_1,0.720877085906002,3,-0.06752217630471313,"5,0,5",0.3,0.8046139601342013
1,1_1_1_1_1_1_1_1_0_0,0.4878539799993452,4,0.01791929892748933,"6,0,4",0.3,0.6414977859995417
1,1_1_1_1_1_1_1_1_0_1,0.5732591979432189,3,0.0038446336553852488,"5,0,5",0.3,0.7012814385602533
1,1_1_1_1_1_1_1_1_1_0,0.3759997696352421,5,0.04568341456249714,"6,0,4",0.3,0.5631998387446695
1,1_1_1_1_1_1_1_1_1_1,0.46140498757911586,4,0.031608749290393,"6,0,4",0.3,0.6229834913053811
1,0_0_0_0_0_0_0_0_0_0,0.5118634902366462,5,-0.02520509995404633,"5,0,5",0.3,0.6583044431656524
1,0_0_0_0_0_0_0_0_0_1,0.520786192621271,6,-0.057770976164093255,"4,0,6",0.3,0.6645503348348897
1,0_0_0_0_0_0_0_0_1_0,0.4782280330575454,4,-0.01268040688565698,"6,0,4",0.3,0.6347596231402818
1,0_0_0_0_0_0_0_0_1_1,0.48715073544217025,5,-0.04524628309570398,"5,0,5",0.3,0.6410055148095191
1,0_0_0_0_0_0_0_1_0_0,0.5269121909683824,4,-0.026304196413300885,"4,0,6",0.3,0.6688385336778676
1,0_0_0_0_0_0_0_1_0_1,0.5411858487175142,5,-0.06700158038827897,"3,0,7",0.3,0.6788300941022599
1,0_0_0_0_0_0_0_1_1_0,0.49327673378928155,3,-0.01377950334491158,"5,0,5",0.3,0.645293713652497
1,0_0_0_0_0_0_0_1_1_1,0.5075503915384132,4,-0.05447688731988948,"4,0,6",0.3,0.6552852740768892
1,0_0_0_0_0_0_1_0_0_0,0.39374784125572765,6,0.009842562214581827,"6,0,4",0.3,0.5756234888790093
1,0_0_0_0_0_0_1_0_0_1,0.5473905818071425,7,-0.07321229652278437,"3,0,7",0.3,0.6831734072649998
1,0_0_0_0_0_0_1_0_1_0,0.36011238407662677,5,0.022367255282971232,"7,0,3",0.3,0.5520786688536388
1,0_0_0_0_0_0_1_0_1_1,0.5137551246280417,6,-0.06068760345439513,"4,0,6",0.3,0.6596285872396292
1,0_0_0_0_0_0_1_1_0_0,0.4087965419874637,5,0.00874346575532739,"5,0,5",0.3,0.5861575793912246
1,0_0_0_0_0_0_1_1_0_1,0.5677902379033857,6,-0.08244290074697014,"2,0,8",0.3,0.69745316653237
1,0_0_0_0_0_0_1_1_1_0,0.3751610848083628,4,0.02126815882371675,"6,0,4",0.3,0.5626127593658539
1,0_0_0_0_0_0_1_1_1_1,0.5341547807242847,5,-0.06991820767858063,"3,0,7",0.3,0.6739083465069993
1,0_0_0_0_0_1_0_0_0_0,0.685161729058151,4,-0.06712761507285778,"5,0,5",0.3,0.7796132103407056
1,0_0_0_0_0_1_0_0_0_1,0.43827972669068704,5,0.06790612739496568,"9,0,1",0.3,0.6067958086834808
1,0_0_0_0_0_1_0_0_1_0,0.7069361358649782,3,-0.079251768835381875,"3,0,7",0.3,0.7948552951054847
1,0_0_0_0_0_1_0_0_1_1,0.46005413349751434,4,0.05578197363244151,"8,0,2",0.3,0.62203789344826
1,0_0_0_0_0_1_0_1_0_0,0.7357933331391556,3,-0.07343971888214454,"4,0,6",0.3,0.8150553331974089
1,0_0_0_0_0_1_0_1_0_1,0.45324300029590653,4,0.05505988062787516,"7,0,3",0.3,0.6172701002071346
1,0_0_0_0_0_1_0_1_1_0,0.7575677399459827,2,-0.08556387264466848,"2,0,8",0.3,0.8302974179621878
1,0_0_0_0_0_1_0_1_1_1,0.4750174071027337,3,0.04293572686535109,"6,0,4",0.3,0.6325121849719135
1,0_0_0_0_0_1_1_0_0_0,0.5015113691975319,5,-0.03878384603416178,"5,0,5",0.3,0.6510579584382723
1,0_0_0_0_0_1_1_0_0_1,0.47251654721323477,6,-0.020020793249626377,"7,0,3",0.3,0.6307615830492643
1,0_0_0_0_0_1_1_0_1_0,0.5232857760043591,4,-0.0509079997966858,"3,0,7",0.3,0.6663000432030514
1,0_0_0_0_0_1_1_0_1_1,0.49429095402006196,5,-0.0321449470121504,"5,0,5",0.3,0.6460036678140433
1,0_0_0_0_0_1_1_1_0_0,0.5521429732785365,4,-0.04509594984344836,"4,0,6",0.3,0.6865000812949755
1,0_0_0_0_0_1_1_1_0_1,0.48747982081845426,5,-0.032867040016716885,"6,0,4",0.3,0.641235874572918
1,0_0_0_0_0_1_1_1_1_0,0.5739173800853636,3,-0.05722010360597241,"2,0,8",0.3,0.7017421660597545
1,0_0_0_0_0_1_1_1_1_1,0.5092542276252815,4,-0.04499119377924102,"4,0,6",0.3,0.656477959337697
1,0_0_0_0_1_0_0_0_0_0,0.539384753558464,4,-0.004687435716141964,"5,0,5",0.3,0.6775693274909248
1,0_0_0_0_1_0_0_0_0_1,0.191749148680451,5,0.16889005737742932,"8,0,2",0.3,0.4342244040763157
1,0_0_0_0_1_0_0_0_1_0,0.5057492963793633,3,0.007837257352247268,"5,0,5",0.3,0.6540245074655542
1,0_0_0_0_1_0_0_0_1_1,0.15811369150135013,4,0.18141475044581876,"9,0,1",0.3,0.41067958405094507
1,0_0_0_0_1_0_0_1_0_0,0.5326060324473519,3,0.014177322100348066,"6,0,4",0.3,0.6728242227131463
1,0_0_0_0_1_0_0_1_0_1,0.17142941258285457,4,0.16794428294253513,"9,0,1",0.3,0.4200005888079982
1,0_0_0_0_1_0_0_1_1_0,0.49897057526825095,2,0.026702015168737558,"6,0,4",0.3,0.6492794026877756
1,0_0_0_0_1_0_0_1_1_1,0.1377939554037537,3,0.18046897601092443,"10,0,0",0.3,0.39645576878262756
1,0_0_0_0_1_0_1_0_0_0,0.5920773815767495,5,-0.11088119905888723,"2,0,8",0.3,0.7144541671037246
1,0_0_0_0_1_0_1_0_0_1,0.3891618148655267,6,0.012207311507364635,"5,0,5",0.3,0.5724132704058686
1,0_0_0_0_1_0_1_0_1_0,0.5584419243976487,4,-0.09835650599049797,"3,0,7",0.3,0.690909347078354
1,0_0_0_0_1_0_1_0_1_1,0.3555263576864258,5,0.024732004575754016,"6,0,4",0.3,0.548868450380498
1,0_0_0_0_1_0_1_1_0_0,0.5852986604656374,4,-0.09201644124239719,"3,0,7",0.3,0.7097090623259461
1,0_0_0_0_1_0_1_1_0_1,0.36884207876793024,5,0.011261537072470407,"6,0,4",0.3,0.5581894551375511
1,0_0_0_0_1_0_1_1_1_0,0.5516632032865364,3,-0.07949174817400774,"4,0,6",0.3,0.6861642423005754
1,0_0_0_0_1_0_1_1_1_1,0.33520662158882925,4,0.02378623014085988,"7,0,3",0.3,0.5346446351121804
1,0_0_0_0_1_1_0_0_0_0,0.744447282924079,3,-0.07761744452439363,"4,0,6",0.3,0.8211130980468553
1,0_0_0_0_1_1_0_0_0_1,0.5105838796536534,4,-0.007695460784709585,"6,0,4",0.3,0.6574087157575573
1,0_0_0_0_1_1_0_0_1_0,0.7662216897309062,2,-0.08974159828691765,"3,0,7",0.3,0.8363551828116342
1,0_0_0_0_1_1_0_0_1_1,0.5323582864604808,3,-0.01981961454723389,"5,0,5",0.3,0.6726508005223365
1,0_0_0_0_1_1_0_1_0_0,0.9044722908992798,2,-0.1657123961972102,"3,0,7",0.3,0.9331306036294957
1,0_0_0_0_1_1_0_1_0_1,0.38590651983159807,3,0.07011007367460034,"8,0,2",0.3,0.5701345638821187
1,0_0_0_0_1_1_0_1_1_0,0.926246697706107,1,-0.1778365499597343,"2,0,8",0.3,0.9483726883942749
1,0_0_0_0_1_1_0_1_1_1,0.40768092663842526,2,0.057985919912076314,"7,0,3",0.3,0.5853766486468976
1,0_0_0_0_1_1_1_0_0_0,0.19612306457503306,4,0.20058171360472743,"9,0,1",0.3,0.4372861452025231
1,0_0_0_0_1_1_1_0_0_1,0.1801468416877746,5,0.15423300766112283,"9,0,1",0.3,0.4261027891814422
1,0_0_0_0_1_1_1_0_1_0,0.21789747138186036,3,0.18845755984220322,"7,0,3",0.3,0.45252822996730224
1,0_0_0_0_1_1_1_0_1_1,0.20192124849460177,4,0.14210885389859884,"7,0,3",0.3,0.44134487394622124
1,0_0_0_0_1_1_1_1_0_0,0.3561480725502341,3,0.11248676193191047,"8,0,2",0.3,0.5493036507851639
1,0_0_0_0_1_1_1_1_0_1,0.055469481865719046,4,0.2320385421204331,"10,0,0",0.3,0.3388286373060033
1,0_0_0_0_1_1_1_1_1_0,0.3779224793570613,2,0.10036260816938644,"6,0,4",0.3,0.5645457355499428
1,0_0_0_0_1_1_1_1_1_1,0.07724388867254633,3,0.21991438835790889,"8,0,2",0.3,0.35407072207078244
1,0_0_0_1_0_0_0_0_0_0,0.511900122450781,6,-0.02552937560921903,"4,0,6",0.3,0.6583300857155466
1,0_0_0_1_0_0_0_0_0_1,0.5208228248354057,7,-0.05809525181926585,"3,0,7",0.3,0.6645759773847839
1,0_0_0_1_0_0_0_0_1_0,0.47826466527168016,5,-0.013004682540829699,"5,0,5",0.3,0.634785265690176
1,0_0_0_1_0_0_0_0_1_1,0.48718736765630494,6,-0.045570558750876664,"5,0,5",0.3,0.6410311573594134
1,0_0_0_1_0_0_0_1_0_0,0.526948823182517,5,-0.026628472068473484,"3,0,7",0.3,0.6688641762277618
1,0_0_0_1_0_0_0_1_0_1,0.5412224809316488,6,-0.06732585604345162,"2,0,8",0.3,0.6788557366521542
1,0_0_0_1_0_0_0_1_1_0,0.49331336600341624,4,-0.014103779000084249,"4,0,6",0.3,0.6453193562023913
1,0_0_0_1_0_0_0_1_1_1,0.5075870237525478,5,-0.05480116297506209,"4,0,6",0.3,0.6553109166267834
1,0_0_0_1_0_0_1_0_0_0,0.3937844734698624,7,0.009518286559409145,"5,0,5",0.3,0.5756491314289036
1,0_0_0_1_0_0_1_0_0_1,0.5474272140212774,8,-0.07353657217795723,"2,0,8",0.3,0.6831990498148941
1,0_0_0_1_0_0_1_0_1_0,0.3601490162907614,6,0.022042979627798637,"6,0,4",0.3,0.5521043114035329
1,0_0_0_1_0_0_1_0_1_1,0.5137917568421764,7,-0.06101187910956769,"4,0,6",0.3,0.6596542297895234
1,0_0_0_1_0_0_1_1_0_0,0.4088331742015985,6,0.008419190100154591,"4,0,6",0.3,0.5861832219411189
1,0_0_0_1_0_0_1_1_0_1,0.5678268701175203,7,-0.08276717640214269,"1,0,9",0.3,0.6974788090822641
1,0_0_0_1_0_0_1_1_1_0,0.3751977170224975,5,0.02094388316854411,"5,0,5",0.3,0.5626384019157482
1,0_0_0_1_0_0_1_1_1_1,0.5341914129384195,6,-0.07024248333375349,"3,0,7",0.3,0.6739339890568936
1,0_0_0_1_0_1_0_0_0_0,0.7351115255235812,5,-0.1016367591734588,"3,0,7",0.3,0.8145780678665069
1,0_0_0_1_0_1_0_0_0_1,0.48822952315611706,6,0.03339698329436483,"8,0,2",0.3,0.6417606662092818
1,0_0_0_1_0_1_0_0_1_0,0.7568859323304084,4,-0.11376091293598284,"2,0,8",0.3,0.8298201526312858
1,0_0_0_1_0_1_0_0_1_1,0.5100039299629442,5,0.021272829531840842,"5,0,5",0.3,0.6570027509740609
1,0_0_0_1_0_1_0_1_0_0,0.7857431296045857,4,-0.10794886298274538,"2,0,8",0.3,0.8500201907232099
1,0_0_0_1_0_1_0_1_0_1,0.5031927967613365,5,0.02055073652727433,"6,0,4",0.3,0.6522349577329356
1,0_0_0_1_0_1_0_1_1_0,0.8075175364114129,3,-0.12007301674526943,"1,0,9",0.3,0.8652622754879891
1,0_0_0_1_0_1_0_1_1_1,0.5249672035681637,4,0.008426582764750246,"3,0,7",0.3,0.6674770424977146
1,0_0_0_1_0_1_1_0_0_0,0.5514611656629619,6,-0.07329299013476248,"3,0,7",0.3,0.6860228159640733
1,0_0_0_1_0_1_1_0_0_1,0.5224663436786648,7,-0.05452993735022722,"5,0,5",0.3,0.6657264405750654
1,0_0_0_1_0_1_1_0_1_0,0.5732355724697893,5,-0.08541714389728679,"2,0,8",0.3,0.7012649007288525
1,0_0_0_1_0_1_1_0_1_1,0.544240750485492,6,-0.066654091112751307,"3,0,7",0.3,0.6809685253398443
1,0_0_0_1_0_1_1_1_0_0,0.6020927697439664,5,-0.0796050939440491,"2,0,8",0.3,0.7214649388207764
1,0_0_0_1_0_1_1_1_0_1,0.5374296172838844,6,-0.06737618411731783,"4,0,6",0.3,0.6762007320987191
1,0_0_0_1_0_1_1_1_1_0,0.6238671765507938,4,-0.09172924770657338,"1,0,9",0.3,0.7367070235855556
1,0_0_0_1_0_1_1_1_1_1,0.5592040240907116,5,-0.07950033787984187,"2,0,8",0.3,0.6914428168634981
1,0_0_0_1_1_0_0_0_0_0,0.5394213857725989,5,-0.0050117113713148255,"3,0,7",0.3,0.6775949700408193
1,0_0_0_1_1_0_0_0_0_1,0.19178578089458576,6,0.1685657817222566,"7,0,3",0.3,0.43425004662621003
1,0_0_0_1_1_0_0_0_1_0,0.5057859285934979,4,0.0075129816970746725,"4,0,6",0.3,0.6540501500154485
1,0_0_0_1_1_0_0_0_1_1,0.15815032371548476,5,0.1810904747906461,"7,0,3",0.3,0.4107052266008393
1,0_0_0_1_1_0_0_1_0_0,0.5326426646614866,4,0.013853046445175482,"4,0,6",0.3,0.6728498652630406
1,0_0_0_1_1_0_0_1_0_1,0.17146604479698924,5,0.16762000728736248,"8,0,2",0.3,0.42002623135789247
